TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
1.741496599,-280.013,58.4273,-26.5021,1.1922,3.29262,-11.9364,-4.6285,-8.6101,-7.08174,-3.91411,-2.86194,-1.48169,-1.47832,-7.91028,-1.23081,0.469181,-1.60939,-1.16985,-1.70274,-2.71843,-0.42297
1.764716553,-284.129,57.7742,-23.5012,0.184651,2.13711,-9.74701,-2.7271,-5.51286,-7.33173,-4.92461,-3.11497,-1.65205,-0.300105,-5.40909,-3.43225,-2.1413,-1.47776,-3.14205,-1.53686,-2.19987,0.00895286
1.787936508,-284.831,53.3066,-23.1016,2.29186,1.9129,-8.15264,-1.77197,-3.34859,-3.33315,-3.90223,-2.5374,-2.38494,-2.76792,-5.33502,-3.75212,-3.01394,-1.91981,-3.8845,-2.19881,-4.14362,-1.11659
1.811156463,-283.253,52.3165,-24.3148,4.5152,0.669927,-10.1401,-1.55937,-4.39702,-4.29777,-4.0515,-3.50878,-3.61562,-2.07555,-6.88901,-3.95163,-3.10006,-2.06116,-2.26279,-1.90681,-4.13823,-1.07383
1.834376417,-281.347,50.5217,-24.9843,0.806123,-1.23113,-9.83838,-3.9892,-5.78117,-6.67221,-2.93585,-5.90759,-4.81512,-3.04841,-7.6901,-3.61071,-1.9257,-2.03493,-0.0324987,-1.75876,-3.53954,-0.354654
1.857596372,-286.719,48.5781,-24.5835,-0.214718,0.883276,-8.04971,-5.55294,-7.01709,-3.68552,-2.13056,-3.86484,-6.47523,-6.19784,-5.94022,-3.87416,-2.76188,-4.79824,-3.59411,-1.75299,-2.41774,-0.336213
1.880816327,-285.23,45.3058,-27.4959,-0.0259285,-0.325924,-8.83458,-5.54713,-8.93688,-4.46936,-2.22101,-5.93036,-7.00541,-7.38147,-8.31203,-4.42317,-2.41334,-6.79257,-6.05499,-3.55045,-4.70083,0.295989
1.904036281,-277.501,43.3585,-25.707,2.81787,-3.83135,-10.5548,-7.74885,-6.91026,-4.26369,-2.33639,-7.6453,-6.57641,-6.59238,-8.64993,-2.51284,-2.6245,-4.73971,-3.7726,-2.24413,-2.59951,-0.797733
1.927256236,-279.476,45.1787,-25.5636,2.08017,-2.40306,-9.39416,-7.40395,-7.90889,-7.17234,-3.55644,-4.95991,-6.32498,-6.73263,-8.74565,-2.96946,-3.18009,-4.69413,-2.51605,-1.56779,-2.17966,-0.43164
1.950476190,-292.351,51.4783,-25.0691,-1.29312,2.20014,-8.56919,-5.76359,-10.1225,-6.66473,-3.65992,-3.97658,-4.80806,-6.20515,-9.10478,-3.9099,-4.09899,-4.5638,-1.52672,-2.58003,-2.18246,-1.64116
1.973696145,-291.282,51.0937,-25.7436,0.559905,2.81803,-8.63433,-1.63791,-4.56861,-4.34158,-2.56229,-4.99259,-5.70831,-5.70876,-8.10538,-1.51398,-1.54913,-2.8359,-3.93711,-4.04572,-3.79489,0.372977
