TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
4.736870748,0.170064,1.26296,0.00290816,0.103337,1.55722,0.13343,0.249326,0.498802,1.08205,0.127036,1.89578,0.289925
4.783310658,0.188663,1.32322,0.00277795,0.0571312,1.48823,0.198756,0.0327081,0.533585,1.31292,0.115611,1.02689,0.582888
4.829750567,0.207397,1.23808,0.00358159,0.188436,1.66458,0.216515,0.0940975,0.419735,1.40068,0.16657,0.885331,0.601327
4.876190476,0.113739,0.720144,0.0016024,0.644637,1.61716,0.0946549,0.175036,0.483936,1.41159,0.202432,0.945615,0.378561
4.922630385,0.0220462,0.285614,0,0.824601,1.27501,0.0553138,0.326847,0.546455,1.32471,0.0646824,1.21513,0.400485
4.969070295,0.0195364,0.32159,0.0281367,0.737851,0.810521,0.0281319,0.347905,0.751481,1.27577,0.0708141,1.59106,0.38719
5.015510204,0.0127282,0.266193,0,0.534976,0.246702,0.0127665,0.315621,0.721702,1.2186,0.125023,1.87754,0.565065
5.061950113,0.0318965,0.302653,0.000275757,0.438134,0.294651,0.513119,0.256104,0.38771,0.708861,0.0475592,2.19809,0.72507
5.108390023,0.0335654,0.450807,0.000970541,0.320226,0.351387,1.12038,0.448645,0.0556549,0.432055,0.029293,2.50572,0.685273
5.154829932,0.0245964,0.436127,0.0469995,0.327669,0.285246,1.15136,0.508723,0.0677062,0.487771,0.00719682,2.37159,0.992152
5.201269841,0.155726,0.396087,0.112209,0.455816,0.145077,1.16924,0.481107,0.0396743,0.512342,0,2.33068,1.15709
5.247709751,0.279876,0.177305,0.256207,0.307287,0.188868,1.41296,0.510343,0.0552539,0.651447,0,2.52916,0.813625
5.294149660,0.279327,0.0941305,0.219021,0.0335277,0.209558,1.57991,0.642187,0.030032,0.561449,0.0110685,2.09911,0.936821
5.340589569,0.17902,0.0267691,0.182691,0.068898,0.293545,1.47023,0.722346,0.00722477,0.273147,0.221471,1.96194,1.04345
5.387029478,0.117588,0.169524,0.00113795,0.307358,0.407923,1.39434,0.147707,0.168174,0.164704,0.313415,2.4029,1.03727
5.433469388,0.20632,0.262717,0.0042653,0.589447,0.53231,0.661913,0.0889997,0.112417,0.288034,0.117339,2.31243,1.07675
5.479909297,0.183166,0.504053,0.00412753,0.558538,0.938633,0.0545392,0.3109,0.720412,0.376284,0.213654,2.20243,0.790361
5.526349206,0.103412,0.907306,0,0.517036,1.1075,0.0798493,0.40443,0.968381,0.616717,0.199967,2.06662,0.32046
5.572789116,0.0429003,1.05481,0.250031,0.422839,0.971721,0.0684441,0.360367,1.06038,0.870478,0.226999,1.55024,0.324594
5.619229025,0.180837,1.02832,0.367438,0.306686,0.684072,0.0424765,0.321649,0.950209,1.00402,0.321968,1.2715,0.723082
5.665668934,0.297424,0.579873,0.143824,0.0146679,0.33988,0.162926,0.435375,0.959328,1.12768,0.533891,1.85373,1.09745
